time,seconds_elapsed,y,z,x
1761222779094813400,5.8738134765625,6.531000137329102,1.0909500122070312,0
1761222779114828500,5.89382861328125,6.532950401306152,1.0930500030517578,0.0010500000789761543
1761222779134844000,5.913843994140625,6.529950141906738,1.0900501012802124,0
1761222779154857000,5.93385693359375,6.532050132751465,1.0920000076293945,0
1761222779174865200,5.953865234375,6.529050350189209,1.128000020980835,-0.0010500000789761543
1761222779194875100,5.973875244140625,6.531000137329102,1.1299500465393066,0
1761222779214887700,5.9938876953125,6.532950401306152,1.1320500373840332,0.0010500000789761543
1761222779234896100,6.013896240234375,6.529950141906738,1.1290500164031982,0
1761222779254901500,6.033901611328125,6.532050132751465,1.13100004196167,0
1761222779274913500,6.05391357421875,6.529050350189209,1.165950059890747,-0.0010500000789761543
1761222779294927000,6.073927001953125,6.531000137329102,1.1680500507354736,0
1761222779314938400,6.0939384765625,6.532950401306152,1.1700000762939453,0.0010500000789761543
1761222779334951400,6.113951416015625,6.529950141906738,1.1860500574111938,0
1761222779354963200,6.133963134765625,6.532050132751465,1.225950002670288,0
1761222779374970000,6.15397021484375,7.219050407409668,1.9320000410079956,-0.0010500000789761543
1761222779394974700,6.173974609375,7.2210001945495605,1.9339500665664673,0
1761222779414981600,6.193981689453125,7.242000579833984,1.9360500574111938,0.0010500000789761543
1761222779434987300,6.2139873046875,8.082000732421875,1.9330500364303589,0
1761222779454993000,6.233992919921875,8.10300064086914,1.054050087928772,0
1761222779475004700,6.254004638671875,8.808000564575195,1.0320000648498535,-0.0010500000789761543
1761222779495015400,6.274015380859375,8.809950828552246,0.9960000514984131,0
1761222779515022600,6.294022705078125,8.793000221252441,0.9780000448226929,0.0010500000789761543
1761222779535033900,6.314033935546875,7.813050270080566,0.9750000238418579,0
1761222779555044900,6.334044921875,6.819000244140625,0.9769500494003296,0
1761222779575051800,6.3540517578125,6.1080002784729,0.9739500284194946,-0.0010500000789761543
1761222779595062300,6.374062255859375,6.109950065612793,0.9960000514984131,-1.0530000925064087
1761222779615074000,6.394073974609375,6.1120500564575195,1.7059500217437744,-1.051050066947937
1761222779635087600,6.414087646484375,6.127950191497803,1.702950119972229,-1.054050087928772
1761222779655107800,6.43410791015625,6.991950511932373,1.7050501108169556,-1.0900501012802124
1761222779675125000,6.454125,7.678050518035889,1.7020500898361206,-1.821000099182129
1761222779695138600,6.474138671875,7.680000305175781,1.7040001153945923,-1.8190500736236572
1761222779715155700,6.49415576171875,7.681950569152832,1.7059500217437744,-1.8169500827789307
1761222779735167500,6.51416748046875,7.660050392150879,1.702950119972229,-1.8199501037597656
1761222779755178200,6.53417822265625,6.934050559997559,1.7050501108169556,-1.7800500392913818
1761222779775192300,6.5541923828125,6.1080002784729,1.7020500898361206,-1.7640000581741333
1761222779795206700,6.57420654296875,6.109950065612793,1.7040001153945923,-1.7620500326156616
1761222779815215400,6.59421533203125,6.1120500564575195,1.7059500217437744,-1.759950041770935
1761222779835221800,6.6142216796875,6.109050273895264,1.702950119972229,-1.76295006275177
