time,seconds_elapsed,y,z,x,activity
1761222052447297800,6.4722978515625,6.954000473022461,1.6090500354766846,0.0,standing
1761222052467303400,6.492303466796875,6.951000213623047,1.6060501337051392,-0.0010500000789761,standing
1761222052487312100,6.51231201171875,6.952950477600098,1.6080000400543213,0.0,standing
1761222052507317000,6.53231689453125,6.955050468444824,1.609950065612793,0.0010500000789761,standing
1761222052527321000,6.552321044921875,6.95205020904541,1.606950044631958,0.0,standing
1761222052547325700,6.57232568359375,6.954000473022461,1.6090500354766846,0.0,standing
1761222052567331800,6.592331787109375,6.951000213623047,1.6060501337051392,-0.0010500000789761,standing
1761222052587344600,6.6123447265625,6.952950477600098,1.6080000400543213,0.0,standing
1761222052607356000,6.63235595703125,6.955050468444824,1.609950065612793,0.0010500000789761,standing
1761222052627359700,6.65235986328125,6.95205020904541,1.606950044631958,0.0,standing
1761222052647365000,6.672365234375,6.954000473022461,1.6090500354766846,0.0,standing
1761222052667375000,6.692375,6.951000213623047,1.6060501337051392,-0.0010500000789761,standing
1761222052687379700,6.712379638671875,6.952950477600098,1.6080000400543213,0.0,standing
1761222052707383600,6.732383544921875,6.955050468444824,1.609950065612793,0.0010500000789761,standing
1761222052727392300,6.752392333984375,6.95205020904541,1.606950044631958,0.0,standing
1761222052747404000,6.772404052734375,6.954000473022461,1.6090500354766846,0.0,standing
1761222052767415300,6.792415283203125,6.951000213623047,1.6060501337051392,-0.0010500000789761,standing
1761222052787426300,6.81242626953125,6.952950477600098,1.6080000400543213,0.0,standing
1761222052807434500,6.8324345703125,6.955050468444824,1.609950065612793,0.0010500000789761,standing
1761222052827445000,6.852445068359375,6.95205020904541,1.606950044631958,0.0,standing
1761222052847457800,6.872457763671875,6.954000473022461,1.6090500354766846,0.0,standing
1761222052867466800,6.892466796875,6.951000213623047,1.6060501337051392,-0.0010500000789761,standing
1761222052887472000,6.91247216796875,6.952950477600098,1.6080000400543213,0.0,standing
1761222052907476700,6.932476806640625,6.955050468444824,1.609950065612793,0.0010500000789761,standing
1761222052927481300,6.9524814453125,6.95205020904541,1.606950044631958,0.0,standing
1761222052947484200,6.972484130859375,6.954000473022461,1.6090500354766846,0.0,standing
1761222052967492900,6.992492919921875,6.951000213623047,1.6060501337051392,-0.0010500000789761,standing
1761222052987507000,7.0125068359375,6.952950477600098,1.6080000400543213,0.0,standing
1761222053007524400,7.0325244140625,6.955050468444824,1.609950065612793,0.0010500000789761,standing
1761222053027541800,7.052541748046875,6.95205020904541,1.606950044631958,0.0,standing
